symbol,utc_end_ts,close,high,low,num_trades,total_btc_volume,total_usd_volume,utc_start_ts
BINANCE:BTCUSDT,2024-09-14T09:00:20.000Z,59973.98,59973.99,59973.98,91,0.25399,15232.793527999998,2024-09-14T08:59:50.000Z
BINANCE:BTCUSDT,2024-09-14T09:00:30.000Z,59973.98,59973.99,59973.98,16,0.11399999999999999,6837.034855699999,2024-09-14T09:00:00.000Z
BINANCE:BTCUSDT,2024-09-14T09:03:50.000Z,59998.0,59998.0,59997.99,12,0.0298,1787.9403768,2024-09-14T09:03:20.000Z
BINANCE:BTCUSDT,2024-09-14T09:04:00.000Z,60000.0,60000.0,59997.99,180,1.811490000000001,108686.70904930015,2024-09-14T09:03:30.000Z
BINANCE:BTCUSDT,2024-09-14T09:04:10.000Z,59999.99,60000.0,59997.99,255,2.6422500000000007,158532.30859370015,2024-09-14T09:03:40.000Z
BINANCE:BTCUSDT,2024-09-14T09:04:20.000Z,59999.99,60000.0,59997.99,282,2.7473600000000014,164838.96748230016,2024-09-14T09:03:50.000Z
BINANCE:BTCUSDT,2024-09-14T09:04:30.000Z,59999.99,60000.0,59999.99,145,1.2707799999999998,76246.797583,2024-09-14T09:04:00.000Z
BINANCE:BTCUSDT,2024-09-14T09:04:40.000Z,60000.0,60000.0,59999.99,87,0.5134500000000001,30806.997767000008,2024-09-14T09:04:10.000Z
BINANCE:BTCUSDT,2024-09-14T09:04:50.000Z,59999.99,60000.0,59999.99,93,0.50417,30250.19799430001,2024-09-14T09:04:20.000Z
BINANCE:BTCUSDT,2024-09-14T09:05:00.000Z,59999.99,60000.0,59999.99,96,0.44064000000000003,26438.3979038,2024-09-14T09:04:30.000Z
BINANCE:BTCUSDT,2024-09-14T09:05:10.000Z,60000.0,60000.0,59999.99,104,0.52689,31613.397893399993,2024-09-14T09:04:40.000Z
BINANCE:BTCUSDT,2024-09-14T09:05:20.000Z,60000.0,60000.0,59999.99,92,0.55484,33290.39789359999,2024-09-14T09:04:50.000Z
BINANCE:BTCUSDT,2024-09-14T09:05:30.000Z,60001.08,60001.08,59999.99,211,1.24909,74945.72246410002,2024-09-14T09:05:00.000Z
BINANCE:BTCUSDT,2024-09-14T09:05:40.000Z,60001.48,60001.48,59999.99,265,1.9673400000000003,118041.74413970001,2024-09-14T09:05:10.000Z
BINANCE:BTCUSDT,2024-09-14T09:05:50.000Z,60001.98,60001.98,59999.99,368,2.1997300000000006,131985.80035550002,2024-09-14T09:05:20.000Z
BINANCE:BTCUSDT,2024-09-14T09:06:00.000Z,60001.99,60001.99,60001.07,266,2.4160599999999994,144967.55750530004,2024-09-14T09:05:30.000Z
BINANCE:BTCUSDT,2024-09-14T09:06:10.000Z,60001.99,60002.0,60001.48,277,1.7879199999999993,107278.63289610004,2024-09-14T09:05:40.000Z
BINANCE:BTCUSDT,2024-09-14T09:06:20.000Z,60007.95,60007.95,60001.97,587,2.3083799999999988,138508.7580924,2024-09-14T09:05:50.000Z
BINANCE:BTCUSDT,2024-09-14T09:06:30.000Z,60023.25,60023.26,60001.98,1037,3.1516800000000003,189137.84764680004,2024-09-14T09:06:00.000Z
BINANCE:BTCUSDT,2024-09-14T09:06:40.000Z,60036.0,60043.71,60001.99,1760,7.751429999999993,465299.55719990045,2024-09-14T09:06:10.000Z
BINANCE:BTCUSDT,2024-09-14T09:06:50.000Z,60036.0,60043.71,60007.94,1354,7.770479999999991,466472.70231690037,2024-09-14T09:06:20.000Z
BINANCE:BTCUSDT,2024-09-14T09:07:00.000Z,60042.5,60043.71,60023.25,998,6.4487299999999905,387160.5075028003,2024-09-14T09:06:30.000Z
BINANCE:BTCUSDT,2024-09-14T09:07:10.000Z,60042.49,60042.5,60036.0,212,2.13049,127911.47924190002,2024-09-14T09:06:40.000Z
BINANCE:BTCUSDT,2024-09-14T09:07:20.000Z,60042.49,60042.5,60036.0,195,1.29646,77840.23943259999,2024-09-14T09:06:50.000Z
BINANCE:BTCUSDT,2024-09-14T09:07:30.000Z,60042.5,60042.5,60042.49,84,1.1673799999999999,70092.4102927,2024-09-14T09:07:00.000Z
BINANCE:BTCUSDT,2024-09-14T09:07:40.000Z,60043.02,60043.02,60042.49,174,9.027419999999996,542030.4533457,2024-09-14T09:07:10.000Z
BINANCE:BTCUSDT,2024-09-14T09:07:50.000Z,60043.01,60043.02,60042.49,172,9.117979999999998,547467.9970837,2024-09-14T09:07:20.000Z
BINANCE:BTCUSDT,2024-09-14T09:08:00.000Z,60031.06,60043.02,60031.05,589,12.093919999999997,726133.0875873,2024-09-14T09:07:30.000Z
BINANCE:BTCUSDT,2024-09-14T09:08:10.000Z,60018.01,60043.02,60018.01,755,4.417769999999997,265223.45515289996,2024-09-14T09:07:40.000Z
BINANCE:BTCUSDT,2024-09-14T09:08:20.000Z,60018.02,60043.02,60018.01,760,4.374219999999998,262605.1188826,2024-09-14T09:07:50.000Z
BINANCE:BTCUSDT,2024-09-14T09:08:30.000Z,60019.99,60031.05,60018.01,370,1.30163,78126.03263430002,2024-09-14T09:08:00.000Z
BINANCE:BTCUSDT,2024-09-14T09:08:40.000Z,60019.98,60019.99,60018.01,104,0.6696199999999998,40189.506151999994,2024-09-14T09:08:10.000Z
BINANCE:BTCUSDT,2024-09-14T09:08:50.000Z,60019.98,60019.99,60018.01,97,0.6076799999999999,36472.14145170001,2024-09-14T09:08:20.000Z
BINANCE:BTCUSDT,2024-09-14T09:09:00.000Z,60019.99,60019.99,60019.98,62,1.36909,82172.75492120002,2024-09-14T09:08:30.000Z
BINANCE:BTCUSDT,2024-09-14T09:09:10.000Z,60019.98,60019.99,60019.98,88,1.5228799999999998,91403.2290853,2024-09-14T09:08:40.000Z
BINANCE:BTCUSDT,2024-09-14T09:09:20.000Z,60019.99,60019.99,60019.98,133,2.0643000000000002,123899.25203490001,2024-09-14T09:08:50.000Z
BINANCE:BTCUSDT,2024-09-14T09:09:30.000Z,60019.99,60019.99,60019.98,146,1.02693,61636.3263072,2024-09-14T09:09:00.000Z
BINANCE:BTCUSDT,2024-09-14T09:09:40.000Z,60019.98,60019.99,60019.98,158,1.99992,120035.1766311,2024-09-14T09:09:10.000Z
BINANCE:BTCUSDT,2024-09-14T09:09:50.000Z,60019.98,60019.99,60019.98,118,1.6797499999999999,100818.5767743,2024-09-14T09:09:20.000Z
BINANCE:BTCUSDT,2024-09-14T09:10:00.000Z,60019.99,60019.99,60019.98,106,1.8078299999999998,108505.93727050003,2024-09-14T09:09:30.000Z
BINANCE:BTCUSDT,2024-09-14T09:10:10.000Z,60019.98,60019.99,60019.98,101,0.6888400000000001,41344.168807400005,2024-09-14T09:09:40.000Z
BINANCE:BTCUSDT,2024-09-14T09:10:20.000Z,60012.01,60019.99,60012.0,335,1.967,118056.68808659997,2024-09-14T09:09:50.000Z
BINANCE:BTCUSDT,2024-09-14T09:10:30.000Z,60012.01,60019.99,60012.0,330,1.71765,103090.29876439997,2024-09-14T09:10:00.000Z
BINANCE:BTCUSDT,2024-09-14T09:10:40.000Z,60012.0,60019.99,60012.0,301,1.6924599999999996,101577.87000539996,2024-09-14T09:10:10.000Z
BINANCE:BTCUSDT,2024-09-14T09:10:50.000Z,60012.01,60012.01,60012.0,78,0.30522,18316.8632055,2024-09-14T09:10:20.000Z
BINANCE:BTCUSDT,2024-09-14T09:11:00.000Z,60012.01,60012.01,60012.0,80,0.35978,21591.117788500003,2024-09-14T09:10:30.000Z
BINANCE:BTCUSDT,2024-09-14T09:11:10.000Z,60012.01,60012.01,60012.0,115,0.41184000000000004,24715.342912400007,2024-09-14T09:10:40.000Z
BINANCE:BTCUSDT,2024-09-14T09:11:20.000Z,60012.0,60012.01,60012.0,123,1.22228,73351.4686579,2024-09-14T09:10:50.000Z
BINANCE:BTCUSDT,2024-09-14T09:11:30.000Z,60012.0,60012.01,60012.0,135,1.4453599999999995,86738.94617009997,2024-09-14T09:11:00.000Z
BINANCE:BTCUSDT,2024-09-14T09:11:40.000Z,60012.01,60012.01,60012.0,115,1.80795,108498.69906689996,2024-09-14T09:11:10.000Z
BINANCE:BTCUSDT,2024-09-14T09:11:50.000Z,60012.01,60012.01,60012.0,149,2.3489899999999997,140967.5958107,2024-09-14T09:11:20.000Z
BINANCE:BTCUSDT,2024-09-14T09:12:00.000Z,60012.0,60012.01,60012.0,133,2.0683300000000004,124124.62737970002,2024-09-14T09:11:30.000Z
BINANCE:BTCUSDT,2024-09-14T09:12:10.000Z,60019.99,60020.0,60012.0,316,4.59432,275725.77995050006,2024-09-14T09:11:40.000Z
BINANCE:BTCUSDT,2024-09-14T09:12:20.000Z,60020.0,60020.0,60012.0,279,3.406379999999999,204437.93634440008,2024-09-14T09:11:50.000Z
BINANCE:BTCUSDT,2024-09-14T09:12:30.000Z,60020.0,60020.0,60012.0,278,3.5156099999999997,210994.30131780004,2024-09-14T09:12:00.000Z
BINANCE:BTCUSDT,2024-09-14T09:12:40.000Z,60020.0,60020.0,60019.99,93,1.0296199999999998,61797.78731839999,2024-09-14T09:12:10.000Z
BINANCE:BTCUSDT,2024-09-14T09:12:50.000Z,60020.0,60020.0,60019.99,68,0.77213,46343.238494900004,2024-09-14T09:12:20.000Z
BINANCE:BTCUSDT,2024-09-14T09:13:00.000Z,60019.99,60020.0,60019.99,97,3.28442,197130.8693764,2024-09-14T09:12:30.000Z
BINANCE:BTCUSDT,2024-09-14T09:13:10.000Z,60019.99,60020.0,60019.99,97,3.32672,199669.7154619,2024-09-14T09:12:40.000Z
BINANCE:BTCUSDT,2024-09-14T09:13:20.000Z,60017.98,60020.0,60017.98,167,4.856610000000001,291492.8267874,2024-09-14T09:12:50.000Z
BINANCE:BTCUSDT,2024-09-14T09:13:30.000Z,60017.99,60020.0,60017.98,152,2.5054499999999997,150375.57917010004,2024-09-14T09:13:00.000Z
BINANCE:BTCUSDT,2024-09-14T09:13:40.000Z,60017.99,60020.0,60017.98,168,2.5181900000000006,151139.074249,2024-09-14T09:13:10.000Z
BINANCE:BTCUSDT,2024-09-14T09:13:50.000Z,60017.98,60017.99,60017.98,107,1.1244199999999995,67485.4192737,2024-09-14T09:13:20.000Z
BINANCE:BTCUSDT,2024-09-14T09:14:00.000Z,60017.99,60017.99,60017.98,134,0.9419200000000001,56532.1368489,2024-09-14T09:13:30.000Z
BINANCE:BTCUSDT,2024-09-14T09:14:10.000Z,60015.13,60017.99,60015.12,199,0.9617099999999998,57719.24342790003,2024-09-14T09:13:40.000Z
BINANCE:BTCUSDT,2024-09-14T09:14:20.000Z,60012.01,60017.99,60012.0,371,2.6267199999999997,157641.76071209996,2024-09-14T09:13:50.000Z
BINANCE:BTCUSDT,2024-09-14T09:14:30.000Z,60006.0,60017.99,60006.0,652,4.1421399999999995,248576.4948245,2024-09-14T09:14:00.000Z
BINANCE:BTCUSDT,2024-09-14T09:14:40.000Z,60006.0,60015.13,60006.0,564,3.7460800000000005,224804.03726869996,2024-09-14T09:14:10.000Z
BINANCE:BTCUSDT,2024-09-14T09:14:50.000Z,60005.98,60012.01,60005.98,404,2.3548300000000006,141305.99516319996,2024-09-14T09:14:20.000Z
BINANCE:BTCUSDT,2024-09-14T09:15:00.000Z,60005.98,60006.01,60005.98,86,0.9403599999999998,56427.23765499999,2024-09-14T09:14:30.000Z
BINANCE:BTCUSDT,2024-09-14T09:15:10.000Z,59997.0,60006.0,59997.0,300,5.392350000000001,323562.00278390007,2024-09-14T09:14:40.000Z
BINANCE:BTCUSDT,2024-09-14T09:15:20.000Z,59991.43,60005.99,59991.42,485,15.94124,956457.6200219999,2024-09-14T09:14:50.000Z
BINANCE:BTCUSDT,2024-09-14T09:15:30.000Z,59990.0,60005.99,59990.0,527,16.3174,979020.5379832,2024-09-14T09:15:00.000Z
BINANCE:BTCUSDT,2024-09-14T09:15:40.000Z,59986.0,59997.01,59986.0,396,12.123970000000002,727392.663717,2024-09-14T09:15:10.000Z
BINANCE:BTCUSDT,2024-09-14T09:15:50.000Z,59986.01,59991.43,59986.0,200,1.58736,95223.5882817,2024-09-14T09:15:20.000Z
BINANCE:BTCUSDT,2024-09-14T09:16:00.000Z,59986.01,59990.01,59986.0,169,1.2611600000000003,75652.84560700001,2024-09-14T09:15:30.000Z
BINANCE:BTCUSDT,2024-09-14T09:16:10.000Z,59986.01,59986.01,59986.0,95,1.07205,64307.99874430001,2024-09-14T09:15:40.000Z
BINANCE:BTCUSDT,2024-09-14T09:16:20.000Z,59986.0,59986.01,59986.0,116,1.1858699999999998,71135.60160029998,2024-09-14T09:15:50.000Z
BINANCE:BTCUSDT,2024-09-14T09:16:30.000Z,59986.0,59986.01,59986.0,99,0.97559,58521.74400550001,2024-09-14T09:16:00.000Z
BINANCE:BTCUSDT,2024-09-14T09:16:40.000Z,59986.0,59986.01,59986.0,86,0.79308,47573.69812370001,2024-09-14T09:16:10.000Z
BINANCE:BTCUSDT,2024-09-14T09:16:50.000Z,59986.0,59986.01,59986.0,68,0.49644,29779.4504324,2024-09-14T09:16:20.000Z
BINANCE:BTCUSDT,2024-09-14T09:17:00.000Z,59986.0,59986.01,59986.0,105,3.42284,205322.51051680004,2024-09-14T09:16:30.000Z
BINANCE:BTCUSDT,2024-09-14T09:17:10.000Z,59986.0,59986.01,59986.0,102,5.753020000000001,345100.6880281001,2024-09-14T09:16:40.000Z
BINANCE:BTCUSDT,2024-09-14T09:17:20.000Z,59986.01,59986.01,59986.0,95,5.467830000000002,327993.28056190006,2024-09-14T09:16:50.000Z
BINANCE:BTCUSDT,2024-09-14T09:17:30.000Z,59986.01,59986.01,59986.0,63,2.61517,156873.58814399998,2024-09-14T09:17:00.000Z
BINANCE:BTCUSDT,2024-09-14T09:17:40.000Z,59986.01,59986.01,59986.0,94,0.7316700000000002,43889.95987979999,2024-09-14T09:17:10.000Z
BINANCE:BTCUSDT,2024-09-14T09:17:50.000Z,59986.01,59986.01,59986.0,120,0.8266000000000001,49584.43094990001,2024-09-14T09:17:20.000Z
BINANCE:BTCUSDT,2024-09-14T09:18:00.000Z,59981.1,59986.01,59981.1,244,1.57544,94502.57041710001,2024-09-14T09:17:30.000Z
BINANCE:BTCUSDT,2024-09-14T09:18:10.000Z,59980.01,59986.01,59980.01,281,1.53711,92200.880515,2024-09-14T09:17:40.000Z
BINANCE:BTCUSDT,2024-09-14T09:18:20.000Z,59976.02,59986.01,59976.01,313,1.88197,112884.20609180002,2024-09-14T09:17:50.000Z
BINANCE:BTCUSDT,2024-09-14T09:18:30.000Z,59964.0,59981.11,59964.0,404,3.603640000000001,216120.33512840007,2024-09-14T09:18:00.000Z
BINANCE:BTCUSDT,2024-09-14T09:18:40.000Z,59961.1,59980.01,59961.1,384,3.588600000000001,215209.47648460005,2024-09-14T09:18:10.000Z
BINANCE:BTCUSDT,2024-09-14T09:18:50.000Z,59969.99,59976.01,59961.1,686,5.2352500000000015,313941.15664660005,2024-09-14T09:18:20.000Z
BINANCE:BTCUSDT,2024-09-14T09:19:00.000Z,59969.98,59969.99,59961.1,474,2.830830000000001,169747.9017883999,2024-09-14T09:18:30.000Z
BINANCE:BTCUSDT,2024-09-14T09:19:10.000Z,59969.99,59969.99,59961.1,434,2.5520700000000014,153034.08295979985,2024-09-14T09:18:40.000Z
BINANCE:BTCUSDT,2024-09-14T09:19:20.000Z,59969.99,59969.99,59969.98,103,1.19517,71674.32828300001,2024-09-14T09:18:50.000Z
BINANCE:BTCUSDT,2024-09-14T09:19:30.000Z,59974.0,59974.0,59969.98,420,3.54093,212349.8907212,2024-09-14T09:19:00.000Z
BINANCE:BTCUSDT,2024-09-14T09:19:40.000Z,59973.99,59974.0,59969.98,429,3.7199499999999985,223087.24035239997,2024-09-14T09:19:10.000Z
BINANCE:BTCUSDT,2024-09-14T09:19:50.000Z,59973.99,59974.0,59969.98,416,3.294139999999998,197552.83095129998,2024-09-14T09:19:20.000Z
BINANCE:BTCUSDT,2024-09-14T09:20:00.000Z,59968.0,59974.0,59968.0,387,2.2422899999999992,134476.7186111,2024-09-14T09:19:30.000Z
BINANCE:BTCUSDT,2024-09-14T09:20:10.000Z,59968.0,59974.0,59968.0,414,2.0552199999999994,123256.22839319998,2024-09-14T09:19:40.000Z
BINANCE:BTCUSDT,2024-09-14T09:20:20.000Z,59968.0,59974.0,59968.0,431,1.9531800000000001,117134.9827544,2024-09-14T09:19:50.000Z
BINANCE:BTCUSDT,2024-09-14T09:20:30.000Z,59964.01,59968.01,59964.0,232,2.145739999999997,128675.64735949997,2024-09-14T09:20:00.000Z
BINANCE:BTCUSDT,2024-09-14T09:20:40.000Z,59961.1,59968.01,59961.1,278,2.472219999999997,148251.80224999998,2024-09-14T09:20:10.000Z
BINANCE:BTCUSDT,2024-09-14T09:20:50.000Z,59961.1,59968.01,59961.1,269,2.799919999999997,167899.32469489996,2024-09-14T09:20:20.000Z
BINANCE:BTCUSDT,2024-09-14T09:21:00.000Z,59956.0,59964.01,59956.0,434,1.5378599999999998,92212.66255129997,2024-09-14T09:20:30.000Z
BINANCE:BTCUSDT,2024-09-14T09:21:10.000Z,59956.01,59961.11,59956.0,389,1.19371,71574.77346859997,2024-09-14T09:20:40.000Z
BINANCE:BTCUSDT,2024-09-14T09:21:20.000Z,59954.01,59961.11,59954.0,504,0.8281800000000002,49655.97536839997,2024-09-14T09:20:50.000Z
BINANCE:BTCUSDT,2024-09-14T09:21:30.000Z,59954.0,59956.01,59954.0,249,0.6864000000000001,41153.0697894,2024-09-14T09:21:00.000Z
BINANCE:BTCUSDT,2024-09-14T09:21:40.000Z,59952.0,59956.01,59952.0,400,3.2678200000000066,195918.43469130024,2024-09-14T09:21:10.000Z
BINANCE:BTCUSDT,2024-09-14T09:21:50.000Z,59952.01,59954.01,59952.0,299,5.083720000000006,304784.55264980026,2024-09-14T09:21:20.000Z
BINANCE:BTCUSDT,2024-09-14T09:22:00.000Z,59940.01,59954.01,59940.0,737,6.405670000000005,384031.12394070026,2024-09-14T09:21:30.000Z
BINANCE:BTCUSDT,2024-09-14T09:22:10.000Z,59940.61,59952.01,59940.0,619,4.09982,245780.78421799993,2024-09-14T09:21:40.000Z
BINANCE:BTCUSDT,2024-09-14T09:22:20.000Z,59940.6,59952.0,59940.0,583,2.432720000000001,145830.68319519996,2024-09-14T09:21:50.000Z
BINANCE:BTCUSDT,2024-09-14T09:22:30.000Z,59942.0,59942.0,59940.0,233,1.2061700000000004,72298.9357187,2024-09-14T09:22:00.000Z
BINANCE:BTCUSDT,2024-09-14T09:22:40.000Z,59951.1,59951.1,59940.6,344,1.7612400000000004,105574.63610350003,2024-09-14T09:22:10.000Z
BINANCE:BTCUSDT,2024-09-14T09:22:50.000Z,59958.0,59958.0,59940.61,562,2.825710000000001,169397.13146990008,2024-09-14T09:22:20.000Z
BINANCE:BTCUSDT,2024-09-14T09:23:00.000Z,59957.99,59958.0,59941.99,483,3.06353,183662.7003767001,2024-09-14T09:22:30.000Z
BINANCE:BTCUSDT,2024-09-14T09:23:10.000Z,59964.0,59964.0,59951.09,482,3.04165,182364.53896340006,2024-09-14T09:22:40.000Z
BINANCE:BTCUSDT,2024-09-14T09:23:20.000Z,59964.0,59964.0,59957.99,264,1.8243400000000003,109385.6044106,2024-09-14T09:22:50.000Z
BINANCE:BTCUSDT,2024-09-14T09:23:30.000Z,59964.0,59964.0,59957.99,267,1.5442700000000003,92595.2829085,2024-09-14T09:23:00.000Z
BINANCE:BTCUSDT,2024-09-14T09:23:40.000Z,59957.99,59964.0,59957.99,301,1.4713700000000003,88228.1894899,2024-09-14T09:23:10.000Z
BINANCE:BTCUSDT,2024-09-14T09:23:50.000Z,59958.0,59964.0,59957.99,300,1.3559600000000005,81307.18544999999,2024-09-14T09:23:20.000Z
BINANCE:BTCUSDT,2024-09-14T09:24:00.000Z,59958.0,59964.0,59957.99,312,1.3066600000000004,78349.14395279998,2024-09-14T09:23:30.000Z
BINANCE:BTCUSDT,2024-09-14T09:24:10.000Z,59957.12,59958.0,59957.11,184,2.0436300000000007,122531.21972170004,2024-09-14T09:23:40.000Z
BINANCE:BTCUSDT,2024-09-14T09:24:20.000Z,59952.01,59958.0,59952.01,444,2.7784200000000023,166585.95725080007,2024-09-14T09:23:50.000Z
BINANCE:BTCUSDT,2024-09-14T09:24:30.000Z,59952.01,59958.0,59952.01,417,2.646560000000002,158678.87590110005,2024-09-14T09:24:00.000Z
BINANCE:BTCUSDT,2024-09-14T09:24:40.000Z,59952.02,59957.12,59952.01,333,1.5236799999999997,91350.84113349997,2024-09-14T09:24:10.000Z
BINANCE:BTCUSDT,2024-09-14T09:24:50.000Z,59952.01,59952.02,59952.01,81,0.8815300000000001,52849.499745699984,2024-09-14T09:24:20.000Z
BINANCE:BTCUSDT,2024-09-14T09:25:00.000Z,59952.01,59952.02,59952.01,148,4.28303,256776.27179559995,2024-09-14T09:24:30.000Z
BINANCE:BTCUSDT,2024-09-14T09:25:10.000Z,59952.02,59952.02,59952.01,192,4.091919999999998,245318.83914869998,2024-09-14T09:24:40.000Z
BINANCE:BTCUSDT,2024-09-14T09:25:20.000Z,59952.01,59952.02,59952.01,232,7.304380000000001,437912.2781747999,2024-09-14T09:24:50.000Z
BINANCE:BTCUSDT,2024-09-14T09:25:30.000Z,59952.01,59952.02,59952.01,167,3.9081700000000006,234302.65251669992,2024-09-14T09:25:00.000Z
BINANCE:BTCUSDT,2024-09-14T09:25:40.000Z,59952.01,59952.02,59952.01,145,4.199910000000001,251793.05247859992,2024-09-14T09:25:10.000Z
BINANCE:BTCUSDT,2024-09-14T09:25:50.000Z,59952.01,59952.02,59952.01,115,0.95774,57418.439347100015,2024-09-14T09:25:20.000Z
BINANCE:BTCUSDT,2024-09-14T09:26:00.000Z,59952.01,59952.02,59952.01,115,1.00812,60438.82222210001,2024-09-14T09:25:30.000Z
BINANCE:BTCUSDT,2024-09-14T09:26:10.000Z,59952.01,59952.02,59952.01,88,0.5721700000000001,34302.742974099994,2024-09-14T09:25:40.000Z
BINANCE:BTCUSDT,2024-09-14T09:26:20.000Z,59952.01,59952.02,59952.01,97,0.6614300000000002,39654.059689800015,2024-09-14T09:25:50.000Z
BINANCE:BTCUSDT,2024-09-14T09:26:30.000Z,59952.01,59952.02,59952.01,114,0.88544,53083.9115934,2024-09-14T09:26:00.000Z
BINANCE:BTCUSDT,2024-09-14T09:26:40.000Z,59952.02,59952.02,59952.01,145,1.1899399999999996,71339.30300549998,2024-09-14T09:26:10.000Z
BINANCE:BTCUSDT,2024-09-14T09:26:50.000Z,59965.99,59965.99,59952.01,555,4.305699999999998,258151.68481580005,2024-09-14T09:26:20.000Z
BINANCE:BTCUSDT,2024-09-14T09:27:00.000Z,59965.98,59965.99,59952.01,555,4.116789999999998,246829.80074140002,2024-09-14T09:26:30.000Z
BINANCE:BTCUSDT,2024-09-14T09:27:10.000Z,59965.98,59965.99,59952.01,545,4.170649999999999,250066.4671419,2024-09-14T09:26:40.000Z
BINANCE:BTCUSDT,2024-09-14T09:27:20.000Z,59965.98,59965.99,59965.98,128,1.29548,77684.7293666,2024-09-14T09:26:50.000Z
BINANCE:BTCUSDT,2024-09-14T09:27:30.000Z,59965.98,59965.99,59965.98,114,1.07919,64714.68672899999,2024-09-14T09:27:00.000Z
BINANCE:BTCUSDT,2024-09-14T09:27:40.000Z,59965.99,59965.99,59964.33,168,0.91622,54941.9048273,2024-09-14T09:27:10.000Z
BINANCE:BTCUSDT,2024-09-14T09:27:50.000Z,59965.98,59965.99,59964.33,168,0.5766400000000002,34578.65831170001,2024-09-14T09:27:20.000Z
BINANCE:BTCUSDT,2024-09-14T09:28:00.000Z,59965.98,59965.99,59964.33,181,0.6882100000000002,41269.0629922,2024-09-14T09:27:30.000Z
BINANCE:BTCUSDT,2024-09-14T09:28:10.000Z,59965.99,59965.99,59965.98,119,0.6038799999999999,36212.2596139,2024-09-14T09:27:40.000Z
BINANCE:BTCUSDT,2024-09-14T09:28:20.000Z,59965.98,59965.99,59965.98,99,0.50623,30356.580889099998,2024-09-14T09:27:50.000Z
BINANCE:BTCUSDT,2024-09-14T09:28:30.000Z,59965.98,59965.99,59965.98,93,0.6054900000000001,36308.80581449999,2024-09-14T09:28:00.000Z
BINANCE:BTCUSDT,2024-09-14T09:28:40.000Z,59965.98,59965.99,59965.98,74,0.43437,26047.426014399993,2024-09-14T09:28:10.000Z
BINANCE:BTCUSDT,2024-09-14T09:28:50.000Z,59965.98,59965.99,59965.98,93,0.44195999999999985,26502.567700299995,2024-09-14T09:28:20.000Z
BINANCE:BTCUSDT,2024-09-14T09:29:00.000Z,59964.33,59965.99,59964.33,214,0.8649000000000004,51864.56488749999,2024-09-14T09:28:30.000Z
BINANCE:BTCUSDT,2024-09-14T09:29:10.000Z,59964.33,59965.99,59964.33,306,1.1990800000000004,71903.2310373,2024-09-14T09:28:40.000Z
BINANCE:BTCUSDT,2024-09-14T09:29:20.000Z,59964.34,59965.99,59964.33,296,1.3848400000000005,83042.1136597,2024-09-14T09:28:50.000Z
BINANCE:BTCUSDT,2024-09-14T09:29:30.000Z,59964.33,59964.34,59964.33,177,0.97058,58200.1825572,2024-09-14T09:29:00.000Z
BINANCE:BTCUSDT,2024-09-14T09:29:40.000Z,59964.34,59964.34,59964.33,94,0.6085800000000002,36493.094736,2024-09-14T09:29:10.000Z
BINANCE:BTCUSDT,2024-09-14T09:29:50.000Z,59964.33,59964.34,59964.33,106,0.4564200000000001,27368.920463599996,2024-09-14T09:29:20.000Z
BINANCE:BTCUSDT,2024-09-14T09:30:00.000Z,59964.33,59964.34,59964.33,93,0.35511,21293.934550399998,2024-09-14T09:29:30.000Z
BINANCE:BTCUSDT,2024-09-14T09:30:10.000Z,59964.34,59964.34,59964.33,93,0.32480000000000003,19476.415375200002,2024-09-14T09:29:40.000Z
BINANCE:BTCUSDT,2024-09-14T09:30:20.000Z,59964.34,59964.34,59964.33,82,0.44804,26866.420827299997,2024-09-14T09:29:50.000Z
BINANCE:BTCUSDT,2024-09-14T09:30:30.000Z,59964.33,59964.34,59964.33,154,1.2755600000000002,76488.111121,2024-09-14T09:30:00.000Z
BINANCE:BTCUSDT,2024-09-14T09:30:40.000Z,59964.33,59964.34,59964.33,159,1.4285599999999998,85662.65516949998,2024-09-14T09:30:10.000Z
BINANCE:BTCUSDT,2024-09-14T09:30:50.000Z,59964.33,59964.34,59964.33,186,1.4202599999999999,85164.95084830002,2024-09-14T09:30:20.000Z
BINANCE:BTCUSDT,2024-09-14T09:31:00.000Z,59964.34,59964.34,59964.33,170,2.09252,125476.57440580001,2024-09-14T09:30:30.000Z
BINANCE:BTCUSDT,2024-09-14T09:31:10.000Z,59964.33,59964.34,59964.33,172,4.36498,261743.1383435,2024-09-14T09:30:40.000Z
BINANCE:BTCUSDT,2024-09-14T09:31:20.000Z,59950.0,59964.34,59949.99,341,20.96712,1257184.8174532999,2024-09-14T09:30:50.000Z
BINANCE:BTCUSDT,2024-09-14T09:31:30.000Z,59950.0,59964.34,59949.99,417,20.347580000000004,1220019.5410520998,2024-09-14T09:31:00.000Z
BINANCE:BTCUSDT,2024-09-14T09:31:40.000Z,59961.99,59964.33,59949.99,787,24.827890000000004,1488592.6318045987,2024-09-14T09:31:10.000Z
BINANCE:BTCUSDT,2024-09-14T09:31:50.000Z,59967.99,59968.0,59949.99,830,10.023780000000002,600968.8372264993,2024-09-14T09:31:20.000Z
BINANCE:BTCUSDT,2024-09-14T09:32:00.000Z,59975.99,59976.0,59949.99,1066,10.358310000000001,621052.4101824993,2024-09-14T09:31:30.000Z
BINANCE:BTCUSDT,2024-09-14T09:32:10.000Z,59972.02,59976.0,59961.99,811,6.328319999999999,379516.40742469986,2024-09-14T09:31:40.000Z
